Timestamp,StartPoint,StartPointName,EndPoint,EndPointName,MinMeasuredTime,MaxMeasuredTime,AvgMeasuredTime,MedianMeasuredTime,SampleCount,AccuracyLevel,ConfidenceLevel
2-May-2015 2:15:00 AM,1,G,2,F,82,105,94,95,3,0,0
2-May-2015 2:20:00 AM,1,G,2,F,89,92,91,90,2,0,0
2-May-2015 2:25:00 AM,1,G,2,F,89,92,91,90,0,0,0
2-May-2015 2:30:00 AM,1,G,2,F,83,95,90,90,6,0,0
2-May-2015 2:35:00 AM,1,G,2,F,64,114,89,89,2,0,0
2-May-2015 2:40:00 AM,1,G,2,F,87,120,95,90,6,0,0
2-May-2015 2:45:00 AM,1,G,2,F,83,97,90,91,5,0,0
2-May-2015 2:50:00 AM,1,G,2,F,76,94,84,82,3,0,0
2-May-2015 2:55:00 AM,1,G,2,F,76,94,84,82,0,0,0
2-May-2015 3:00:00 AM,1,G,2,F,90,91,91,91,3,0,0
2-May-2015 3:05:00 AM,1,G,2,F,67,98,88,91,5,0,0
2-May-2015 3:10:00 AM,1,G,2,F,79,95,88,90,3,0,0
2-May-2015 3:15:00 AM,1,G,2,F,79,95,88,90,0,0,0
2-May-2015 3:20:00 AM,1,G,2,F,77,109,93,92,6,0,0
2-May-2015 3:25:00 AM,1,G,2,F,83,100,92,92,4,0,0
2-May-2015 3:30:00 AM,1,G,2,F,94,94,94,94,1,0,0
2-May-2015 3:35:00 AM,1,G,2,F,70,96,79,75,4,0,0
2-May-2015 3:40:00 AM,1,G,2,F,78,79,79,78,2,0,0
2-May-2015 3:45:00 AM,1,G,2,F,77,77,77,77,1,0,0
2-May-2015 3:50:00 AM,1,G,2,F,78,114,96,96,2,0,0
2-May-2015 3:55:00 AM,1,G,2,F,76,95,88,91,4,0,0
2-May-2015 4:00:00 AM,1,G,2,F,72,72,72,72,1,0,0
2-May-2015 4:05:00 AM,1,G,2,F,83,89,87,87,4,0,0
2-May-2015 4:10:00 AM,1,G,2,F,62,98,75,66,3,0,0
2-May-2015 4:15:00 AM,1,G,2,F,79,90,84,83,3,0,0
2-May-2015 4:20:00 AM,1,G,2,F,77,94,84,81,4,0,0
2-May-2015 4:25:00 AM,1,G,2,F,93,107,100,100,2,0,0
2-May-2015 4:30:00 AM,1,G,2,F,100,103,102,101,2,0,0
2-May-2015 4:35:00 AM,1,G,2,F,74,91,82,82,6,0,0
2-May-2015 4:40:00 AM,1,G,2,F,88,90,89,89,2,0,0
2-May-2015 4:45:00 AM,1,G,2,F,74,74,74,74,1,0,0
2-May-2015 4:50:00 AM,1,G,2,F,77,90,83,82,4,0,0
2-May-2015 4:55:00 AM,1,G,2,F,75,93,86,91,3,0,0
